timestamp_15m,temp,humidity,HLX_L18_AHU_Header_Low_Zone_Differential_Pressure,HLX_B1_Chiller_BTU_METER_Cooling_Capacity,HLX_B1_Chiller_DPM_MSB_IN_1_kW,HLX_B1_Chiller_DPM_MSB_IN_2_kW,kwh_15m,kwh_15m_exact,year,month,day,hour,minute,weekday,holiday
2025-12-02 00:30:00,80.6,83.67,0.0300459992140532,0.0,3.31875109672546,6.47908592224121,2.4494592547416674,,2025,12,2,0,30,1,0
2025-12-02 00:45:00,78.80000000000001,88.75,-0.00751199992373586,0.0,3.78953695297241,6.47078323364258,2.5650800466537476,,2025,12,2,0,45,1,0
2025-12-02 01:00:00,80.24000000000001,84.41,-0.00187799998093396,0.0,3.79159307479858,6.47229909896851,2.5659730434417725,,2025,12,2,1,0,1,0
2025-12-02 01:15:00,77.0,94.19,-0.0112669998779893,0.0,3.76024603843689,6.49858999252319,2.56470900774002,,2025,12,2,1,15,1,0
2025-12-02 01:30:00,77.0,94.19,-0.00187799998093396,0.0,3.31471490859985,6.4709300994873,2.4464112520217878,,2025,12,2,1,30,1,0
2025-12-02 01:45:00,77.0,94.19,-0.0081369997933507,0.0,3.29939103126526,6.4693751335144,2.442191541194915,,2025,12,2,1,45,1,0
2025-12-02 02:00:00,78.44,89.54,0.0,0.0,3.31656908988953,6.4738450050354,2.4476035237312326,,2025,12,2,2,0,1,0
2025-12-02 02:15:00,77.0,94.19,0.0244120005518198,0.0,3.32438898086548,6.45894813537598,2.445834279060365,,2025,12,2,2,15,1,0
2025-12-02 02:30:00,77.0,94.19,-0.00125099997967482,0.0,3.33502793312073,6.49402189254761,2.457262456417085,,2025,12,2,2,30,1,0
2025-12-02 02:45:00,77.0,94.19,0.0287939999252558,0.0,3.33361792564392,6.48035717010498,2.453493773937225,,2025,12,2,2,45,1,0
2025-12-02 03:00:00,77.0,94.19,-0.00876300036907196,0.0,3.28213810920715,6.4415488243103,2.4309217333793627,,2025,12,2,3,0,1,0
2025-12-02 03:15:00,75.2,100.0,0.0400610007345676,0.0,3.75386595726013,6.44888401031494,2.5506874918937674,,2025,12,2,3,15,1,0
2025-12-02 03:30:00,75.2,100.0,0.00125199998728931,0.0,3.72038102149963,6.47077178955078,2.5477882027626024,,2025,12,2,3,30,1,0
2025-12-02 03:45:00,75.2,94.15,-0.0256639998406172,0.0,3.72026300430298,6.46307611465454,2.54583477973938,,2025,12,2,3,45,1,0
2025-12-02 04:00:00,76.64,94.18,0.00375599996186793,0.0,3.73266792297363,6.47689914703369,2.55239176750183,,2025,12,2,4,0,1,0
2025-12-02 04:15:00,75.2,94.15,-0.00187799998093396,0.0,3.29902505874634,6.44476413726807,2.4359472990036024,,2025,12,2,4,15,1,0
2025-12-02 04:30:00,75.2,94.15,0.00375599996186793,0.0,3.30637502670288,6.44553804397583,2.4379782676696777,,2025,12,2,4,30,1,0
2025-12-02 04:45:00,75.2,100.0,-0.00938900001347065,0.0,3.29073190689087,6.49268293380737,2.44585371017456,,2025,12,2,4,45,1,0
2025-12-02 05:00:00,76.64,95.03,0.0394340008497238,0.0,2.92607808113098,6.49940395355225,2.3563705086708073,,2025,12,2,5,0,1,0
2025-12-02 05:15:00,77.0,94.19,-0.0162749998271465,0.0,3.3208339214325,6.46283912658691,2.4459182620048523,,2025,12,2,5,15,1,0
2025-12-02 05:30:00,77.0,94.19,0.0425640009343624,0.0,3.35520696640015,6.46508884429932,2.4550739526748675,,2025,12,2,5,30,1,0
2025-12-02 05:45:00,77.0,94.19,0.0425649993121624,0.0,3.30668902397156,6.4450101852417,2.437924802303315,,2025,12,2,5,45,1,0
2025-12-02 06:00:00,77.0,89.48,-0.0125190000981092,0.0,3.72696590423584,6.4384617805481,2.5413569211959848,,2025,12,2,6,0,1,0
2025-12-02 06:15:00,77.0,94.19,-0.00563299981877208,0.0,3.72559189796448,6.45265817642212,2.54456251859665,,2025,12,2,6,15,1,0
2025-12-02 06:30:00,77.0,94.19,0.00438199983909726,0.0,3.74257206916809,6.45680618286133,2.5498445630073547,,2025,12,2,6,30,1,0
2025-12-02 06:45:00,77.0,94.19,0.0300459992140532,0.0,3.30695509910584,6.46045780181885,2.4418532252311724,,2025,12,2,6,45,1,0
2025-12-02 07:00:00,77.0,89.48,0.00438199983909726,0.0,3.29306888580322,6.60428190231323,2.4743376970291124,,2025,12,2,7,0,1,0
2025-12-02 07:15:00,77.0,94.19,0.338012993335724,437.891296386719,2.99633193016052,242.282104492188,61.31960910558713,,2025,12,2,7,15,1,0
2025-12-02 07:30:00,77.0,94.19,0.515781998634338,62.5559005737305,27.4704322814941,25.7751617431641,13.31139850616455,,2025,12,2,7,30,1,0
2025-12-02 07:45:00,77.0,94.19,0.20406000316143,412.300262451172,233.948226928711,6.45317697525024,60.10035097599031,,2025,12,2,7,45,1,0
2025-12-02 08:00:00,77.0,94.19,0.117678001523018,400.926452636719,243.337783813477,6.36522483825684,62.425752162933456,,2025,12,2,8,0,1,0
2025-12-02 08:15:00,80.6,83.67,0.180899992585182,526.038269042969,245.930862426758,130.133728027344,94.0161476135255,,2025,12,2,8,15,1,0
2025-12-02 08:30:00,80.6,83.67,0.185280993580818,676.741149902344,200.443084716797,186.397857666016,96.71023559570324,,2025,12,2,8,30,1,0
2025-12-02 08:45:00,82.4,78.91,0.184654995799065,534.568603515625,204.828643798828,159.605026245117,91.10841751098624,,2025,12,2,8,45,1,0
2025-12-02 09:00:00,80.78,82.94,0.211572006344795,543.098937988281,172.814544677734,159.153137207031,82.99192047119125,,2025,12,2,9,0,1,0
2025-12-02 09:15:00,84.2,74.46,0.210944995284081,531.725158691406,171.720809936523,159.319610595703,82.7601051330565,,2025,12,2,9,15,1,0
2025-12-02 09:30:00,84.2,74.46,0.174639001488686,503.290649414063,158.096771240234,151.458709716797,77.38887023925776,,2025,12,2,9,30,1,0
2025-12-02 09:45:00,84.2,74.46,0.217204004526138,503.290649414063,157.729339599609,151.400131225586,77.28236770629874,,2025,12,2,9,45,1,0
2025-12-02 10:00:00,85.64,70.89,0.175890997052193,494.760314941406,154.23908996582,151.864654541016,76.525936126709,,2025,12,2,10,0,1,0
2025-12-02 10:15:00,86.0,70.28,0.189661994576454,491.916870117188,152.04963684082,146.364410400391,74.60351181030275,,2025,12,2,10,15,1,0
2025-12-02 10:30:00,86.0,70.28,0.18215100467205,480.543060302734,147.563232421875,136.81103515625,71.09356689453125,,2025,12,2,10,30,1,0
2025-12-02 10:45:00,86.0,66.17,0.175265997648239,480.543060302734,146.820693969727,136.831466674805,70.913040161133,,2025,12,2,10,45,1,0
2025-12-02 11:00:00,86.0,66.17,0.19404399394989,480.543060302734,146.434280395508,136.401184082031,70.70886611938475,,2025,12,2,11,0,1,0
2025-12-02 11:15:00,87.80000000000001,62.49,0.209692999720573,480.543060302734,147.699020385742,136.196731567383,70.97393798828125,,2025,12,2,11,15,1,0
2025-12-02 11:30:00,87.80000000000001,62.49,0.219081997871399,477.699584960938,151.211929321289,137.974105834961,72.2965087890625,,2025,12,2,11,30,1,0
2025-12-02 11:45:00,89.6,59.03,0.229098007082939,477.699584960938,148.90446472168,135.169006347656,71.018367767334,,2025,12,2,11,45,1,0
2025-12-02 12:00:00,87.98,61.96,0.227219998836517,477.699584960938,148.848510742188,136.20573425293,71.2635612487795,,2025,12,2,12,0,1,0
2025-12-02 12:15:00,87.80000000000001,62.49,0.246623992919922,477.699584960938,146.337020874023,137.398025512695,70.9337615966795,,2025,12,2,12,15,1,0
2025-12-02 12:30:00,87.80000000000001,62.49,0.254763007164001,477.699584960938,143.771545410156,135.950332641602,69.9304695129395,,2025,12,2,12,30,1,0
2025-12-02 12:45:00,86.0,70.28,0.27979901432991,474.856140136719,149.738586425781,136.93571472168,71.66857528686525,,2025,12,2,12,45,1,0
2025-12-02 13:00:00,89.06,60.59,0.180898994207382,36.9648475646973,25.6846332550049,22.7555961608887,12.1100573539734,,2025,12,2,13,0,1,0
2025-12-02 13:15:00,87.80000000000001,66.37,0.087007999420166,412.300262451172,235.008255004883,9.62633419036865,61.158647298812916,,2025,12,2,13,15,1,0
2025-12-02 13:30:00,87.80000000000001,66.37,0.135205000638962,253.067047119141,194.591796875,9.66096210479736,51.06318974494934,,2025,12,2,13,30,1,0
2025-12-02 13:45:00,87.80000000000001,66.37,0.0845030024647713,22.7475986480713,20.7788066864014,9.60683822631836,7.59641122817994,,2025,12,2,13,45,1,0
2025-12-02 14:00:00,90.86000000000001,57.26,0.0194049999117851,0.0,0.441406011581421,9.58719825744629,2.507151067256928,,2025,12,2,14,0,1,0
